datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windspeed,windspeedmax,windspeedmin,winddir,sealevelpressure,cloudcover,visibility,uvindex,description
2024-04-02,25.9,17.8,20.7,25.9,17.8,20.7,15.6,74.4,1.8,100,33.33,rain,19.5,19.5,0.6,114.1,1021.8,76.8,10.7,9,Partly cloudy throughout the day with rain.
2024-04-03,25.9,16.8,20.7,25.9,16.8,20.7,15,72.5,1,100,4.17,rain,20.5,20.5,0,112,1021.3,74.7,12.1,9,Partly cloudy throughout the day with morning rain.
2024-04-04,25.1,16.8,20.5,25.1,16.8,20.5,15.1,73.1,1,100,4.17,rain,18.2,18.2,0.5,58.7,1022.1,86.3,12.5,6,Partly cloudy throughout the day with morning rain.
2024-04-05,25.1,17.5,20.6,25.1,17.5,20.6,15.7,75.2,1.9,100,41.67,rain,22.7,22.7,0,68.2,1021.9,85.4,12.4,8,Partly cloudy throughout the day with rain.
2024-04-06,23,16,19,23,16,19,15.8,82.1,4.7,100,83.33,rain,18.4,18.4,0,65.3,1022,76.7,10.8,6,Partly cloudy throughout the day with a chance of rain throughout the day.
2024-04-07,26.1,16.9,21.4,26.1,16.9,21.4,15.6,71.4,3.7,100,33.33,rain,21,21,0,74.2,1021.4,72.3,11.8,9,Partly cloudy throughout the day with rain.
2024-04-08,25.8,17.1,20.8,25.8,17.1,20.8,15.6,73.9,1,100,20.83,rain,16.6,16.6,0,87.6,1020.9,84.6,11.5,8,Partly cloudy throughout the day with a chance of rain throughout the day.
2024-04-09,26.8,16.9,20.6,26.9,16.9,20.6,14.8,72.1,7,100,8.33,rain,20.3,20.3,0.6,50.4,1021.7,78.7,12.2,6,Partly cloudy throughout the day with rain clearing later.
2024-04-10,27,17.8,22.1,27.2,17.8,22.1,14.9,65.9,0,0,0,rain,29.9,29.9,0,64.4,1021.2,66.1,12.8,9,Partly cloudy throughout the day.
2024-04-11,27,16.9,21.8,27.1,16.9,21.8,15.7,70.6,0.4,100,4.17,rain,33.5,33.5,0.5,61.4,1022,78.2,13,8,Partly cloudy throughout the day with afternoon rain.
2024-04-12,25.1,17,21.1,25.1,17,21.1,16.4,76.1,0.4,100,4.17,rain,20.9,20.9,0.4,95.4,1021.8,87.1,13,8,Partly cloudy throughout the day with late afternoon rain.
2024-04-13,25,17.1,20.6,25,17.1,20.6,16.5,79,19.6,100,8.33,rain,20.1,20.1,0,101.7,1021.6,83.9,11.8,9,Partly cloudy throughout the day with rain clearing later.
2024-04-14,26.7,18,20.9,27,18,20.9,16.4,77.6,0.4,100,4.17,rain,18.6,18.6,0,123,1021.8,88.4,12.4,8,Partly cloudy throughout the day with morning rain.
2024-04-15,25,16.3,19.7,25,16.3,19.7,16.3,81.8,26,100,8.33,rain,18.4,18.4,0.9,209.4,1023.5,86.8,12.1,8,Partly cloudy throughout the day with rain.
2024-04-16,26,16,20.5,26,16,20.5,15.3,74.2,6,100,4.17,rain,18.4,18.4,0.4,130.6,1023.5,83.3,12,9,Partly cloudy throughout the day with early morning rain.
2024-04-17,26.1,17.8,20.9,26.1,17.8,20.9,16,75.4,0,0,0,rain,24.7,24.7,0.6,161.9,1022.2,84.2,12.5,9,Partly cloudy throughout the day.
2024-04-18,25.9,17.1,21.2,25.9,17.1,21.2,15.8,73.6,0,0,0,rain,16.8,16.8,0.4,171.8,1022.9,81,12.4,8,Partly cloudy throughout the day.
2024-04-19,26.8,17.1,20.5,27.3,17.1,20.5,16,76.9,0,0,0,rain,25.5,25.5,0.8,199.6,1021.7,86.3,13,8,Partly cloudy throughout the day.
2024-04-20,26,16.9,20.4,26,16.9,20.4,16.5,79.9,0,0,0,rain,30.8,30.8,0.2,234,1020.9,75.7,11.9,10,Partly cloudy throughout the day.
2024-04-21,24.5,17,19.5,24.5,17,19.5,16.5,83.7,59,100,12.5,rain,18.4,18.4,0.4,255.2,1021.8,88.9,11.9,5,Partly cloudy throughout the day with rain.
2024-04-22,26,17,20.1,26,17,20.1,16.5,81.2,4,100,8.33,rain,19.5,19.5,0.4,184.7,1021.5,73.6,11.9,9,Partly cloudy throughout the day with rain clearing later.
2024-04-23,24,18,20.5,24,18,20.5,17.1,81.7,1.2,100,20.83,rain,20.5,20.5,0,136.5,1021.1,86.8,12.4,7,Partly cloudy throughout the day with rain.
2024-04-24,24.8,16.9,19.5,24.8,16.9,19.5,16.7,84.5,15,100,4.17,rain,16.2,16.2,0.4,177.6,1022.3,88.6,12.1,4,Partly cloudy throughout the day with late afternoon rain.
2024-04-25,24.9,17.3,20.3,24.9,17.3,20.3,16.4,79.5,10,100,4.17,rain,27.9,27.9,0.4,221.9,1020.5,88.3,12,10,Partly cloudy throughout the day with late afternoon rain.
2024-04-26,23,17,18.9,23,17,18.9,16.4,85.8,25,100,8.33,rain,25.3,25.3,0,209.7,1021.5,89.7,10.9,6,Partly cloudy throughout the day with rain.
2024-04-27,26,16.1,19.9,26,16.1,19.9,16.1,80.3,39,100,4.17,rain,20.1,20.1,0,190.3,1021.1,88.3,12,9,Partly cloudy throughout the day with late afternoon rain.
2024-04-28,23.1,17,19.3,23.1,17,19.3,16.6,85.2,3.6,100,37.5,rain,18.4,18.4,0,191.9,1021.3,89.1,12,8,Partly cloudy throughout the day with a chance of rain throughout the day.
2024-04-29,24.5,16.6,19.7,24.5,16.6,19.7,16.4,82.5,6,100,8.33,rain,16.3,16.3,0,161.7,1022.2,86.9,11.6,9,Partly cloudy throughout the day with rain.
2024-04-30,25.9,17,20.8,25.9,17,20.8,16.4,77.8,12,100,8.33,rain,19,19,0.2,260.6,1020.8,87.1,12.3,8,Partly cloudy throughout the day with rain.
2024-05-01,24.2,17.8,20.4,24.2,17.8,20.4,16.9,81.1,18.9,100,79.17,rain,19.5,19.5,0,262.3,1019.9,83.6,9.6,7,Partly cloudy throughout the day with a chance of rain throughout the day.
2024-05-02,26,17.7,19.8,26,17.7,19.8,17,84.8,0.8,100,4.17,rain,17.8,17.8,0.3,288.2,1019.9,89.4,11.8,5,Partly cloudy throughout the day with early morning rain.
2024-05-03,25.2,17.7,20.9,25.2,17.7,20.9,16.7,78,62,100,4.17,rain,26.5,26.5,0,254.8,1021.1,88,12.5,7,Partly cloudy throughout the day with morning rain.
2024-05-04,23,17.7,19.5,23,17.7,19.5,16.6,83.9,49,100,12.5,rain,18.6,18.6,0.4,274.9,1022.7,91.8,11.3,3,Cloudy skies throughout the day with rain.
2024-05-05,26.2,17,20.4,26.2,17,20.4,15.9,76.8,1,100,4.17,rain,21.5,21.5,0,263.8,1022.1,87.1,12.4,9,Partly cloudy throughout the day with late afternoon rain.
2024-05-06,24,16.7,19.2,24,16.7,19.2,15.6,80.6,38,100,8.33,rain,18.4,18.4,0.2,160.8,1023,83.3,12,6,Partly cloudy throughout the day with rain clearing later.
2024-05-07,23,17,19.5,23,17,19.5,16.5,83.8,0.4,100,4.17,rain,17.3,17.3,0,149.5,1023.2,85.4,11.5,8,Partly cloudy throughout the day with early morning rain.
2024-05-08,22.3,17.4,19.3,22.3,17.4,19.3,16,81.8,1.9,100,12.5,rain,16.3,16.3,0.4,134.9,1022.8,86.7,11.7,8,Partly cloudy throughout the day with rain.
2024-05-09,23,15.9,18.9,23,15.9,18.9,15,79.3,0,0,0,rain,18,18,0.2,138,1022.4,87.5,12.3,6,Partly cloudy throughout the day.
2024-05-10,23.7,17,19.4,23.7,17,19.4,15.6,79.1,0,0,0,rain,19.7,19.7,0,140.7,1023,88.4,11.4,7,Partly cloudy throughout the day.
2024-05-11,26,16,20.5,26,16,20.5,15.4,74.4,0,0,0,rain,26.5,26.5,0.4,95.5,1023.4,76.3,12.1,8,Partly cloudy throughout the day.
2024-05-12,25,16,20.5,25,16,20.5,15.2,73.7,0.1,100,4.17,rain,26.3,26.3,0.4,79.8,1022.9,62.1,12.4,8,Partly cloudy throughout the day with afternoon rain.
2024-05-13,26,15.9,20.4,26,15.9,20.4,14.3,70.7,0,0,0,rain,17.5,17.5,0,112.5,1022.8,65.8,12,10,Clearing in the afternoon.
2024-05-14,25.1,16.1,20.5,25.1,16.1,20.5,14.6,70.8,0,0,0,rain,21.9,21.9,0.6,137.4,1022.4,86.1,12.3,8,Partly cloudy throughout the day.
2024-05-15,25.6,17,20.8,25.6,17,20.8,15.1,71.3,0,0,0,rain,16.4,16.4,0.4,169.1,1023.1,86.9,12,7,Partly cloudy throughout the day.
2024-05-16,26.4,16.1,20.2,26.4,16.1,20.2,15.3,75.1,18,100,4.17,rain,23.3,23.3,0,186.2,1023.4,85.5,12.4,7,Partly cloudy throughout the day with late afternoon rain.
2024-05-17,26,15.6,20.4,26,15.6,20.4,15.8,76.7,0.1,100,4.17,rain,15.8,15.8,0,113.5,1022.8,82.4,12,8,Partly cloudy throughout the day with afternoon rain.
2024-05-18,26.2,16.9,21.1,26.2,16.9,21.1,15.9,74.2,0,0,0,rain,17.3,17.3,0.4,129.4,1022.1,82.5,12.8,8,Partly cloudy throughout the day.
2024-05-19,26.5,15.9,20.6,26.5,15.9,20.6,15.2,72.3,0.2,100,8.33,rain,23.7,23.7,0.6,224.6,1022.1,66.6,12.8,9,Partly cloudy throughout the day with rain in the morning and afternoon.
2024-05-20,25.6,17.7,20.9,25.6,17.7,20.9,15.6,72.4,0.2,100,8.33,rain,18.4,18.4,0,242.5,1022.5,76.9,12.2,8,Partly cloudy throughout the day with afternoon rain.
2024-05-21,25.1,17,20.5,25.1,17,20.5,15.8,75.7,7,100,4.17,rain,28.7,28.7,0.2,192.3,1023.7,87,12.3,7,Partly cloudy throughout the day with early morning rain.
2024-05-22,24,16,19.8,24,16,19.8,15.4,77.1,5,100,4.17,rain,21.9,21.9,0.2,189.7,1024.1,79.9,12.1,8,Partly cloudy throughout the day with late afternoon rain.
2024-05-23,22.9,16.1,19.1,22.9,16.1,19.1,15.2,78.7,0,0,0,rain,18.2,18.2,0,147.1,1023.8,84,12.1,8,Partly cloudy throughout the day.
2024-05-24,24.9,15.8,19.7,24.9,15.8,19.7,14.8,74.6,0,0,0,rain,17.5,17.5,0.5,160.1,1023.6,82.7,12.4,7,Partly cloudy throughout the day.
2024-05-25,24.8,16.7,19.4,24.8,16.7,19.4,15.7,80.8,0,0,0,rain,14.6,14.6,0.6,345.2,1023.5,88.9,12.1,7,Partly cloudy throughout the day.
2024-05-26,25,16,20.1,25,16,20.1,15.7,77.1,0,0,0,rain,22.5,22.5,0.4,87.4,1024,79.9,11.9,8,Partly cloudy throughout the day.
2024-05-27,26.9,15.3,20.6,27.1,15.3,20.6,14.7,71.5,0.1,100,4.17,rain,27.5,27.5,0.5,63.5,1024.6,63.8,12.5,8,Partly cloudy throughout the day with morning rain.
2024-05-28,24.1,16,19.2,24.1,16,19.2,15.2,78.9,7,100,4.17,rain,29.5,29.5,0,150.1,1025.2,83.4,12.4,8,Partly cloudy throughout the day with early morning rain.
2024-05-29,24,15.9,19.5,24,15.9,19.5,14.4,73.6,0,0,0,rain,25.1,25.1,0.6,174.8,1024.6,81.4,12.2,7,Partly cloudy throughout the day.
2024-05-30,26,14.7,19.8,26,14.7,19.8,14.8,74.1,0,0,0,rain,25.5,25.5,0,104.6,1023.6,80.5,11.6,8,Partly cloudy throughout the day.
2024-05-31,26,15.6,20.2,26,15.6,20.2,14.5,71,2,100,4.17,rain,21,21,0.9,130.9,1024,75.5,12,8,Partly cloudy throughout the day with late afternoon rain.
2024-06-01,25.1,15.6,19.6,25.1,15.6,19.6,14.7,74.7,0,0,0,rain,20.3,20.3,0,157.2,1024.2,66.4,12.3,8,Partly cloudy throughout the day.
2024-06-02,25.1,15.8,20,25.1,15.8,20,15.3,76,0,0,0,rain,17.5,17.5,0.6,154.6,1024,84.7,12,8,Partly cloudy throughout the day.
2024-06-03,25,16,20.3,25,16,20.3,15.4,74.5,0,0,0,rain,18,18,0.4,92.7,1023.4,86.7,12.2,8,Partly cloudy throughout the day.
2024-06-04,26.1,16.9,20.2,26.1,16.9,20.2,15.9,77.3,12,100,4.17,rain,21.5,21.5,0,175.3,1023.1,84,12.2,8,Partly cloudy throughout the day with late afternoon rain.
2024-06-05,24,15.3,19.5,24,15.3,19.5,15.1,76.9,0,0,0,rain,21.5,21.5,0,158.8,1023.1,76.1,12.2,6,Partly cloudy throughout the day.
2024-06-06,23.6,15.8,19.2,23.6,15.8,19.2,14.7,76.2,0,0,0,rain,14.2,14.2,0,120.9,1024.2,87.2,12,6,Partly cloudy throughout the day.
2024-06-07,25.1,15,19.2,25.1,15,19.2,15.2,79.2,0,0,0,rain,32.3,32.3,0.5,212.8,1024.7,83.8,12.4,7,Partly cloudy throughout the day.
2024-06-08,23.9,15.9,18.8,23.9,15.9,18.8,15.2,80.6,0,0,0,rain,18.2,18.2,0.3,175.7,1024.6,87.8,11.6,6,Partly cloudy throughout the day.
2024-06-09,20,15,17.2,20,15,17.2,14,81.6,0,0,0,rain,16.6,16.6,0,161.1,1024.8,89.8,12.1,6,Partly cloudy throughout the day.
2024-06-10,23.6,15,18.7,23.6,15,18.7,13.1,71.2,0,0,0,rain,16.9,16.9,0.3,147,1025.1,87,11.9,5,Partly cloudy throughout the day.
2024-06-11,23.1,12.8,18.2,23.1,12.8,18.2,12.2,69.8,0,0,0,rain,23.3,23.3,0.6,116.4,1025,69.2,12.5,6,Partly cloudy throughout the day.
2024-06-12,24,12.9,18.3,24,12.9,18.3,11.9,67.8,0,0,0,rain,14.4,14.4,0.4,145.8,1025.3,73.6,12.3,7,Partly cloudy throughout the day.
2024-06-13,24.1,12.2,18.8,24.1,12.2,18.8,11.9,66.3,0,0,0,,18.4,18.4,0.4,95.8,1024.9,50.1,12.2,8,Partly cloudy throughout the day.
2024-06-14,24.9,12.3,18.9,24.9,12.3,18.9,12.2,66.8,0,0,0,rain,32.3,32.3,0,86.7,1023.6,42.2,12.8,9,Partly cloudy throughout the day.
2024-06-15,24,14.8,19.1,24,14.8,19.1,12.6,66.9,0,0,0,rain,21.3,21.3,0,72.6,1022.4,69.2,12.3,7,Partly cloudy throughout the day.
2024-06-16,24.1,12.9,19.2,24.1,12.9,19.2,12.1,64.7,0,0,0,rain,23.1,23.1,0,125.4,1022.5,86,12.1,8,Partly cloudy throughout the day.
2024-06-17,25,14,19.1,25,14,19.1,11.9,64.5,0,0,0,,26.7,26.7,0,181.2,1023.5,71.1,12.4,9,Partly cloudy throughout the day.
2024-06-18,24,12.5,18.4,24,12.5,18.4,11,64.3,0,0,0,rain,17.8,17.8,0,124.5,1024.6,46.9,12.2,8,Becoming cloudy in the afternoon.
2024-06-19,23.9,14.9,18.5,23.9,14.9,18.5,13.7,75.1,0,0,0,rain,20.3,20.3,0.2,146.6,1024.2,84.8,12.3,8,Partly cloudy throughout the day.
2024-06-20,20.8,15.1,17.6,20.8,15.1,17.6,13.6,78.5,0.1,100,4.17,rain,21.5,21.5,0.9,118.7,1025.8,88.3,12.1,6,Partly cloudy throughout the day with afternoon rain.
2024-06-21,22,14,17.5,22,14,17.5,12.1,72.6,3,100,4.17,rain,26.9,26.9,0,138.4,1025.8,86.4,11.9,6,Partly cloudy throughout the day with early morning rain.
2024-06-22,22.1,13.5,16.9,22.1,13.5,16.9,11.1,70.5,0,0,0,,18.4,18.4,0,162.9,1024.7,69.5,12.3,6,Partly cloudy throughout the day.
2024-06-23,23,11,16.8,23,11,16.8,10.3,67.5,0,0,0,,16.4,16.4,0,175.8,1024.7,56.1,11.8,5,Partly cloudy throughout the day.
2024-06-24,23,12.6,16.9,23,12.6,16.9,10.8,69.1,0,0,0,,18.4,18.4,0,186.1,1024.9,77.7,12.6,7,Partly cloudy throughout the day.
2024-06-25,24.1,9.8,16.9,24.1,9.8,16.9,9.8,65.1,0,0,0,,18,18,0,169.5,1022.2,45.1,13.7,6,Becoming cloudy in the afternoon.
2024-06-26,22.1,10.9,17.2,22.1,10.9,17.2,10,64.9,0,0,0,,23.5,23.5,0.4,166.5,1023.6,52.6,12.3,7,Partly cloudy throughout the day.
2024-06-27,20.9,13.6,16.4,20.9,13.6,16.4,11.5,74,0,0,0,rain,22.1,22.1,0.5,128.9,1025.4,76.5,12.2,5,Partly cloudy throughout the day.
2024-06-28,21.6,10.8,16.1,21.6,10.8,16.1,10.2,69.3,0,0,0,rain,17.5,17.5,0,155.9,1025.1,54,12.4,5,Partly cloudy throughout the day.
2024-06-29,24.1,13.9,18.2,24.1,13.9,18.2,11.4,66.9,0,0,0,rain,18.6,18.6,0,124.3,1023.9,71.7,12.1,6,Partly cloudy throughout the day.
2024-06-30,22.1,13.7,17.1,22.1,13.7,17.1,11.4,70.5,0,0,0,,16.2,16.2,0,77.4,1024.7,78.8,12,8,Partly cloudy throughout the day.
2024-07-01,25,13,18.4,25,13,18.4,10.8,64.5,0,0,0,rain,21.9,21.9,0.4,138.8,1025.2,71.2,12.1,9,Partly cloudy throughout the day.
2024-07-02,24.1,11.9,18.4,24.1,11.9,18.4,10.8,63.7,0,0,0,,21.3,21.3,0.4,161.3,1025.2,67.1,12.3,9,Partly cloudy throughout the day.
2024-07-03,25,13.8,19.1,25,13.8,19.1,11.3,62.2,0,0,0,,16.3,16.3,0,142.6,1024,68.5,12.1,8,Partly cloudy throughout the day.
2024-07-04,25,14,19.2,25,14,19.2,11.8,63.9,0,0,0,rain,20.5,20.5,0,81.9,1024,72.5,12.1,7,Partly cloudy throughout the day.
2024-07-05,25,14,19,25,14,19,11.6,64,0,0,0,rain,18,18,0,99.4,1023.2,79.8,11.9,6,Partly cloudy throughout the day.
2024-07-06,23,14.8,18.6,23,14.8,18.6,13.4,72.8,7.6,100,33.33,rain,16.6,16.6,0,204.1,1022.2,87.4,12.5,6,Partly cloudy throughout the day with rain.
2024-07-07,24,15.1,18.1,24,15.1,18.1,14.9,83,4.4,100,45.83,rain,14.7,14.7,0,178.9,1022.4,88.4,11.9,6,Partly cloudy throughout the day with rain.
2024-07-08,26,15.6,19.2,26,15.6,19.2,14.5,76.4,3.2,100,33.33,rain,27.7,27.7,0,276.2,1020.7,81.6,10.4,9,Partly cloudy throughout the day with rain.
2024-07-09,24.1,15.3,18.2,24.1,15.3,18.2,14.8,81.4,13.6,100,41.67,rain,18.4,18.4,0,103.9,1019.1,85.3,13.4,8,Partly cloudy throughout the day with rain.
2024-07-10,20,15,17.1,20,15,17.1,12.9,76.9,0,0,0,rain,19.9,19.9,0,129.7,1024.3,84.7,11.9,4,Partly cloudy throughout the day.
2024-07-11,22,11.7,16.7,22,11.7,16.7,10.7,69.6,0,0,0,,18.4,18.4,0,141.1,1024.9,75.6,12.1,8,Partly cloudy throughout the day.
2024-07-12,24,10.9,17.7,24,10.9,17.7,10.6,65.9,0,0,0,rain,18.4,18.4,0,114.7,1024.9,36.8,11.8,9,Partly cloudy throughout the day.
2024-07-13,23,15,17.8,23,15,17.8,12.8,74,0.8,100,25,rain,18.4,18.4,0,165.8,1025.3,85.9,11.6,5,Partly cloudy throughout the day with rain in the morning and afternoon.
2024-07-14,22,14,17.6,22,14,17.6,12.3,72.7,0.2,100,8.33,rain,20.5,20.5,0,168,1025,86.7,11.2,4,Partly cloudy throughout the day with afternoon rain.
2024-07-15,23.9,12,18.4,23.9,12,18.4,11.4,65.3,0,0,0,,17.8,17.8,0,49.5,1024.4,47.6,12,8,Becoming cloudy in the afternoon.
2024-07-16,20,15,17.2,20,15,17.2,13,76.6,1.8,100,41.67,rain,11,11,0,152.1,1024,89.4,12.8,5,Partly cloudy throughout the day with rain.
2024-07-17,21.9,14.8,17,21.9,14.8,17,13.5,80.6,0.9,100,25,rain,16.6,16.6,0,79.9,1024.6,89.3,11.5,5,Partly cloudy throughout the day with rain.
2024-07-18,18,14.9,15.8,18,14.9,15.8,13.5,86.4,0,0,0,rain,14.8,14.8,0,91.2,1024.8,89.6,10.8,3,Partly cloudy throughout the day.
2024-07-19,21.4,14,17.1,21.4,14,17.1,12.4,74.9,0.1,100,4.17,rain,14.8,14.8,0,138.9,1022.9,89.6,13.7,4,Partly cloudy throughout the day with morning rain.
2024-07-20,22,14,18.1,22,14,18.1,12.5,70.4,0.2,100,8.33,rain,16.6,16.6,0,106.6,1023.5,87.9,12.9,5,Partly cloudy throughout the day with rain.
2024-07-21,25,13,18.1,25,13,18.1,13.1,74.6,0.5,100,20.83,rain,18.4,18.4,0,105.6,1023.8,83,12.1,6,Partly cloudy throughout the day with afternoon rain.
2024-07-22,24.1,14,18.3,24.1,14,18.3,12.4,70.5,0,0,0,rain,27.7,27.7,0,154.1,1025.8,88.5,12.3,5,Partly cloudy throughout the day.
2024-07-23,24,13,17.9,24,13,17.9,10.2,63.2,0,0,0,,12.4,12.4,0,100.9,1027.2,84.4,12.1,9,Partly cloudy throughout the day.
2024-07-24,22,13.8,17.2,22,13.8,17.2,10.8,67.3,0,0,0,,13,13,0,160.2,1026,76.9,12.3,7,Partly cloudy throughout the day.
2024-07-25,25.1,12,18.1,25.1,12,18.1,13.1,75,0,0,0,rain,13,13,0,190.6,1023.1,77.8,10.7,7,Partly cloudy throughout the day.
2024-07-26,25.6,12.6,18.6,25.6,12.6,18.6,14.4,78.3,0.9,100,12.5,rain,18.2,18.2,0,226.1,1023.1,88.8,11.4,8,Partly cloudy throughout the day with rain.
2024-07-27,20.1,15,17.2,20.1,15,17.2,14,81.7,0,0,0,rain,9.9,9.9,0,89.8,1024.1,89.3,11.2,4,Partly cloudy throughout the day.
2024-07-28,23,14.8,18.3,23,14.8,18.3,14.4,78.9,0,0,0,rain,18.8,18.8,0,67.8,1023.6,88.3,10.7,7,Partly cloudy throughout the day.
2024-07-29,24,14.1,18.8,24,14.1,18.8,14.1,75.3,0,0,0,rain,29.4,29.4,0,67.6,1022.4,87.6,10.5,6,Partly cloudy throughout the day.
2024-07-30,22.9,15,18.2,22.9,15,18.2,13.8,76.5,6,100,4.17,rain,25.8,25.8,0,87.9,1021.3,90.7,14.7,5,Cloudy skies throughout the day with morning rain.
2024-07-31,21,13.1,17.1,21,13.1,17.1,12.7,76.5,0,0,0,rain,18,18,0,109.3,1022.7,84.4,14.8,5,Partly cloudy throughout the day.
2024-08-01,22,11.8,16.8,22,11.8,16.8,11.3,71.8,0,0,0,rain,16.9,16.9,0,69.5,1025.3,66.3,12.5,8,Partly cloudy throughout the day.
2024-08-02,21.1,13,17,21.1,13,17,11.9,72.9,0,0,0,rain,13.8,13.8,0,196.5,1025.2,80.1,12.1,5,Partly cloudy throughout the day.
2024-08-03,21,13.9,17.5,21,13.9,17.5,12.3,72.2,0,0,0,rain,18.4,18.4,0,153.1,1024.5,87.9,12.1,7,Partly cloudy throughout the day.
2024-08-04,25.9,15,19.2,25.9,15,19.2,12.2,66.7,0,0,0,rain,14.7,14.7,0,154.1,1023.9,79.8,12.1,9,Partly cloudy throughout the day.
2024-08-05,27,11,18.9,26.5,11,18.9,10,60.8,0,0,0,,17.8,17.8,0,229.7,1023,37.8,12.2,9,Partly cloudy throughout the day.
2024-08-06,26,12.8,19.1,26,12.8,19.1,11.4,63.1,0,0,0,,18.7,18.7,0.4,73.4,1022.4,42.8,12.9,10,Partly cloudy throughout the day.
2024-08-07,23.1,12,18.1,23.1,12,18.1,11,65.3,0,0,0,rain,16.7,16.7,0.2,79.4,1022.8,51.6,12.5,8,Partly cloudy throughout the day.
2024-08-08,21,15,17.5,21,15,17.5,13.6,78.4,0,0,0,rain,12.8,12.8,0,111.3,1023.2,86.4,12.3,4,Partly cloudy throughout the day.
2024-08-09,20,15,17,20,15,17,14.2,84.2,0.1,100,4.17,rain,21.7,21.7,0,67.3,1024.3,85,10.7,6,Partly cloudy throughout the day with afternoon rain.
2024-08-10,22.9,14,17.5,22.9,14,17.5,12.6,74.3,0.2,100,4.17,rain,27.7,27.7,0,89.9,1025,88.6,12.2,6,Partly cloudy throughout the day with morning rain.
2024-08-11,21,14.7,17.5,21,14.7,17.5,12.7,74.3,0,0,0,rain,20.1,20.1,0,111.2,1023.3,85.1,12.1,6,Partly cloudy throughout the day.
2024-08-12,23.1,15,18,23.1,15,18,13.4,76.1,0.7,100,25,rain,18.4,18.4,0.4,106.5,1022.8,85.9,10,5,Partly cloudy throughout the day with rain in the morning and afternoon.
2024-08-13,24,14.7,18.8,24,14.7,18.8,11.9,65.9,0.1,100,4.17,rain,24.9,24.9,0.2,101.2,1023.5,86.7,11.8,6,Partly cloudy throughout the day with afternoon rain.
2024-08-14,25,15,19.4,25,15,19.4,12.5,65.8,0,0,0,,19.3,19.3,0,67.5,1023.9,84,12,7,Partly cloudy throughout the day.
2024-08-15,23.9,14.9,18.6,23.9,14.9,18.6,13,71.2,0,0,0,rain,21.7,21.7,0,122.4,1023.7,82.8,12.5,7,Partly cloudy throughout the day.
2024-08-16,24,15,18.3,24,15,18.3,12.3,70,0,0,0,rain,18.6,18.6,0,139.2,1023.7,79.9,12.5,9,Partly cloudy throughout the day.
2024-08-17,25,11.8,18.2,25,11.8,18.2,9.7,60.5,0,0,0,,18.2,18.2,0,180.3,1023.7,69.8,12.2,8,Partly cloudy throughout the day.
2024-08-18,23,13.4,17.5,23,13.4,17.5,11.3,68.2,0,0,0,,15.1,15.1,0.5,145.3,1024.7,79.3,12.2,6,Partly cloudy throughout the day.
2024-08-19,24,11.8,17.5,24,11.8,17.5,9.7,62.8,0,0,0,,24,24,0.4,142,1024.8,71.8,11.9,8,Partly cloudy throughout the day.
2024-08-20,23,12,17.5,23,12,17.5,10.6,65.8,0,0,0,,18.4,18.4,0.5,124.1,1024.5,87.3,11.8,7,Partly cloudy throughout the day.
2024-08-21,20,14,16.8,20,14,16.8,11.4,71,0,0,0,rain,16.9,16.9,0.1,142.9,1023.3,89,11.9,4,Partly cloudy throughout the day.
2024-08-22,22,14,17.3,22,14,17.3,11.7,70.9,0,0,0,rain,17.1,17.1,0,111.8,1023.2,88.8,11.8,8,Partly cloudy throughout the day.
2024-08-23,21.9,14.8,17.8,21.9,14.8,17.8,12.1,69.9,0,0,0,rain,17.5,17.5,0.4,81.6,1024.1,89.1,11.9,4,Partly cloudy throughout the day.
2024-08-24,20.1,14.9,17.2,20.1,14.9,17.2,11.7,70.6,0,0,0,,10.8,10.8,0,92,1025,89.6,12.2,4,Partly cloudy throughout the day.
2024-08-25,21,13,16.9,21,13,16.9,11.5,71.7,0.1,100,4.17,rain,17.3,17.3,0,48.7,1024.9,86.5,11.8,5,Partly cloudy throughout the day with morning rain.
2024-08-26,23.2,14,18.1,23.2,14,18.1,11.4,65.9,0,0,0,rain,17.3,17.3,0,54,1024.8,88.4,12.3,6,Partly cloudy throughout the day.
2024-08-27,24.1,16,19.1,24.1,16,19.1,13.4,71,0.1,100,4.17,rain,22.1,22.1,0,67.2,1023.4,81,15,9,Partly cloudy throughout the day with afternoon rain.
2024-08-28,25.9,14,19.6,25.9,14,19.6,13,68.9,0.2,100,8.33,rain,20.5,20.5,0,97.8,1023.5,83.5,14.3,8,Partly cloudy throughout the day with rain clearing later.
2024-08-29,27,15.8,20.4,26.6,15.8,20.3,12.3,63.2,0,0,0,rain,18.6,18.6,0,100.1,1024.6,80,11.8,8,Partly cloudy throughout the day.
2024-08-30,25.8,15.1,19.8,25.8,15.1,19.8,11.7,62.5,0,0,0,,23.7,23.7,0,92.7,1024.1,79.1,13.3,10,Partly cloudy throughout the day.
2024-08-31,24,12.1,17.9,24,12.1,17.9,10.7,65,0,0,0,,25,25,0,139,1023,68.9,16.1,8,Partly cloudy throughout the day.
2024-09-01,22.8,14,18,22.8,14,18,11.3,66.6,0,0,0,rain,17.5,17.5,0,194.7,1024.7,87.3,11.9,6,Partly cloudy throughout the day.
2024-09-02,22,14,17.5,22,14,17.5,11.2,68,0,0,0,rain,14.8,14.8,0.4,82.7,1025.3,81,12.1,5,Partly cloudy throughout the day.
